"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
99,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
100,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
101,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
102,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
103,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
104,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
105,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
106,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
107,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
108,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
109,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
110,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
111,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
112,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
113,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
114,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
115,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
116,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
117,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
118,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
119,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
120,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
121,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
122,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
123,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
124,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
125,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
126,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
127,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
128,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
129,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
130,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
131,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
132,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
133,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
134,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
135,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
136,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
137,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
138,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
139,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
140,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
141,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
142,1,0.001,"3","3",0,2.05670301169272,15.1069267499322
143,1,0.001,"4","4",0,2.05670301169272,15.1069267499322
144,1,0.001,"5","5",1,2.05670301169272,15.1069267499322
145,1,0.001,"6","6",1,2.05670301169272,15.1069267499322
146,1,0.001,"7","7",0,2.05670301169272,15.1069267499322
147,1,0.001,"1","1",0,2.05670301169272,15.1069267499322
148,1,0.001,"2","2",0,2.05670301169272,15.1069267499322
