"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
45,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
46,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
47,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
48,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
49,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
50,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
51,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
52,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
53,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
54,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
55,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
56,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
57,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
58,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
59,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
60,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
61,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
62,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
63,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
64,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
65,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
66,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
67,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
68,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
69,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
70,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
71,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
72,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
73,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
74,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
75,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
76,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
77,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
78,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
79,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
80,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
81,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
82,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
83,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
84,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
85,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
86,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
87,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
88,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
89,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
90,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
91,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
92,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
93,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
94,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
95,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
96,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
97,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
98,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
99,1,0.001,"2","2",0,2.3448256801875,14.4309962341047
100,1,0.001,"3","3",0,2.3448256801875,14.4309962341047
101,1,0.001,"4","4",0,2.3448256801875,14.4309962341047
102,1,0.001,"5","5",1,2.3448256801875,14.4309962341047
103,1,0.001,"6","6",1,2.3448256801875,14.4309962341047
104,1,0.001,"7","7",0,2.3448256801875,14.4309962341047
105,1,0.001,"1","1",0,2.3448256801875,14.4309962341047
45,2,0,"4","5",0,2.3448256801875,14.4309962341047
46,2,0,"5","6",1,2.3448256801875,14.4309962341047
47,2,0,"6","7",1,2.3448256801875,14.4309962341047
48,2,0,"7","1",0,2.3448256801875,14.4309962341047
49,2,0,"1","2",0,2.3448256801875,14.4309962341047
50,2,0,"2","3",0,2.3448256801875,14.4309962341047
51,2,0,"3","4",0,2.3448256801875,14.4309962341047
52,2,0,"4","5",0,2.3448256801875,14.4309962341047
53,2,0,"5","6",1,2.3448256801875,14.4309962341047
54,2,0,"6","7",1,2.3448256801875,14.4309962341047
55,2,0,"7","1",0,2.3448256801875,14.4309962341047
56,2,0,"1","2",0,2.3448256801875,14.4309962341047
57,2,0,"2","3",0,2.3448256801875,14.4309962341047
58,2,0,"3","4",0,2.3448256801875,14.4309962341047
59,2,0,"4","5",0,2.3448256801875,14.4309962341047
60,2,0,"5","6",1,2.3448256801875,14.4309962341047
61,2,0,"6","7",1,2.3448256801875,14.4309962341047
62,2,0,"7","1",0,2.3448256801875,14.4309962341047
63,2,0,"1","2",0,2.3448256801875,14.4309962341047
64,2,0,"2","3",0,2.3448256801875,14.4309962341047
65,2,0,"3","4",0,2.3448256801875,14.4309962341047
66,2,0,"4","5",0,2.3448256801875,14.4309962341047
67,2,0,"5","6",1,2.3448256801875,14.4309962341047
68,2,0,"6","7",1,2.3448256801875,14.4309962341047
69,2,0,"7","1",0,2.3448256801875,14.4309962341047
70,2,0,"1","2",0,2.3448256801875,14.4309962341047
71,2,0,"2","3",0,2.3448256801875,14.4309962341047
72,2,0,"3","4",0,2.3448256801875,14.4309962341047
73,2,0,"4","5",0,2.3448256801875,14.4309962341047
74,2,0,"5","6",1,2.3448256801875,14.4309962341047
75,2,0,"6","7",1,2.3448256801875,14.4309962341047
76,2,0,"7","1",0,2.3448256801875,14.4309962341047
77,2,0,"1","2",0,2.3448256801875,14.4309962341047
78,2,0,"2","3",0,2.3448256801875,14.4309962341047
79,2,0,"3","4",0,2.3448256801875,14.4309962341047
80,2,0,"4","5",0,2.3448256801875,14.4309962341047
81,2,0,"5","6",1,2.3448256801875,14.4309962341047
82,2,0,"6","7",1,2.3448256801875,14.4309962341047
83,2,0,"7","1",0,2.3448256801875,14.4309962341047
84,2,0,"1","2",0,2.3448256801875,14.4309962341047
85,2,0,"2","3",0,2.3448256801875,14.4309962341047
86,2,0,"3","4",0,2.3448256801875,14.4309962341047
87,2,0,"4","5",0,2.3448256801875,14.4309962341047
88,2,0,"5","6",1,2.3448256801875,14.4309962341047
89,2,0,"6","7",1,2.3448256801875,14.4309962341047
90,2,0,"7","1",0,2.3448256801875,14.4309962341047
91,2,0,"1","2",0,2.3448256801875,14.4309962341047
92,2,0,"2","3",0,2.3448256801875,14.4309962341047
93,2,0,"3","4",0,2.3448256801875,14.4309962341047
94,2,0,"4","5",0,2.3448256801875,14.4309962341047
95,2,0,"5","6",1,2.3448256801875,14.4309962341047
96,2,0,"6","7",1,2.3448256801875,14.4309962341047
97,2,0,"7","1",0,2.3448256801875,14.4309962341047
98,2,0,"1","2",0,2.3448256801875,14.4309962341047
99,2,0,"2","3",0,2.3448256801875,14.4309962341047
100,2,0,"3","4",0,2.3448256801875,14.4309962341047
101,2,0,"4","5",0,2.3448256801875,14.4309962341047
102,2,0,"5","6",1,2.3448256801875,14.4309962341047
103,2,0,"6","7",1,2.3448256801875,14.4309962341047
104,2,0,"7","1",0,2.3448256801875,14.4309962341047
105,2,NA,"1","2",0,2.3448256801875,14.4309962341047
45,3,0,"4","6",0,2.3448256801875,14.4309962341047
46,3,0,"5","7",1,2.3448256801875,14.4309962341047
47,3,0,"6","1",1,2.3448256801875,14.4309962341047
48,3,0,"7","2",0,2.3448256801875,14.4309962341047
49,3,0,"1","3",0,2.3448256801875,14.4309962341047
50,3,0,"2","4",0,2.3448256801875,14.4309962341047
51,3,0,"3","5",0,2.3448256801875,14.4309962341047
52,3,0,"4","6",0,2.3448256801875,14.4309962341047
53,3,0,"5","7",1,2.3448256801875,14.4309962341047
54,3,0,"6","1",1,2.3448256801875,14.4309962341047
55,3,0,"7","2",0,2.3448256801875,14.4309962341047
56,3,0,"1","3",0,2.3448256801875,14.4309962341047
57,3,0,"2","4",0,2.3448256801875,14.4309962341047
58,3,0,"3","5",0,2.3448256801875,14.4309962341047
59,3,0,"4","6",0,2.3448256801875,14.4309962341047
60,3,0,"5","7",1,2.3448256801875,14.4309962341047
61,3,0,"6","1",1,2.3448256801875,14.4309962341047
62,3,0,"7","2",0,2.3448256801875,14.4309962341047
63,3,0,"1","3",0,2.3448256801875,14.4309962341047
64,3,0,"2","4",0,2.3448256801875,14.4309962341047
65,3,0,"3","5",0,2.3448256801875,14.4309962341047
66,3,0,"4","6",0,2.3448256801875,14.4309962341047
67,3,0,"5","7",1,2.3448256801875,14.4309962341047
68,3,1,"6","1",1,2.3448256801875,14.4309962341047
69,3,0,"7","2",0,2.3448256801875,14.4309962341047
70,3,0,"1","3",0,2.3448256801875,14.4309962341047
71,3,0,"2","4",0,2.3448256801875,14.4309962341047
72,3,0,"3","5",0,2.3448256801875,14.4309962341047
73,3,0,"4","6",0,2.3448256801875,14.4309962341047
74,3,0,"5","7",1,2.3448256801875,14.4309962341047
75,3,0,"6","1",1,2.3448256801875,14.4309962341047
76,3,0,"7","2",0,2.3448256801875,14.4309962341047
77,3,0,"1","3",0,2.3448256801875,14.4309962341047
78,3,0,"2","4",0,2.3448256801875,14.4309962341047
79,3,0,"3","5",0,2.3448256801875,14.4309962341047
80,3,0,"4","6",0,2.3448256801875,14.4309962341047
81,3,0,"5","7",1,2.3448256801875,14.4309962341047
82,3,0,"6","1",1,2.3448256801875,14.4309962341047
83,3,0,"7","2",0,2.3448256801875,14.4309962341047
84,3,0,"1","3",0,2.3448256801875,14.4309962341047
85,3,0,"2","4",0,2.3448256801875,14.4309962341047
86,3,0,"3","5",0,2.3448256801875,14.4309962341047
87,3,1,"4","6",0,2.3448256801875,14.4309962341047
88,3,1,"5","7",1,2.3448256801875,14.4309962341047
89,3,0,"6","1",1,2.3448256801875,14.4309962341047
90,3,0,"7","2",0,2.3448256801875,14.4309962341047
91,3,0,"1","3",0,2.3448256801875,14.4309962341047
92,3,0,"2","4",0,2.3448256801875,14.4309962341047
93,3,1,"3","5",0,2.3448256801875,14.4309962341047
94,3,1,"4","6",0,2.3448256801875,14.4309962341047
95,3,0,"5","7",1,2.3448256801875,14.4309962341047
96,3,2,"6","1",1,2.3448256801875,14.4309962341047
97,3,1,"7","2",0,2.3448256801875,14.4309962341047
98,3,0,"1","3",0,2.3448256801875,14.4309962341047
99,3,0,"2","4",0,2.3448256801875,14.4309962341047
100,3,0,"3","5",0,2.3448256801875,14.4309962341047
101,3,1,"4","6",0,2.3448256801875,14.4309962341047
102,3,0,"5","7",1,2.3448256801875,14.4309962341047
103,3,0,"6","1",1,2.3448256801875,14.4309962341047
104,3,NA,"7","2",0,2.3448256801875,14.4309962341047
105,3,NA,"1","3",0,2.3448256801875,14.4309962341047
45,4,0,"4","7",0,2.3448256801875,14.4309962341047
46,4,0,"5","1",1,2.3448256801875,14.4309962341047
47,4,0,"6","2",1,2.3448256801875,14.4309962341047
48,4,0,"7","3",0,2.3448256801875,14.4309962341047
49,4,0,"1","4",0,2.3448256801875,14.4309962341047
50,4,0,"2","5",0,2.3448256801875,14.4309962341047
51,4,0,"3","6",0,2.3448256801875,14.4309962341047
52,4,0,"4","7",0,2.3448256801875,14.4309962341047
53,4,0,"5","1",1,2.3448256801875,14.4309962341047
54,4,0,"6","2",1,2.3448256801875,14.4309962341047
55,4,0,"7","3",0,2.3448256801875,14.4309962341047
56,4,0,"1","4",0,2.3448256801875,14.4309962341047
57,4,0,"2","5",0,2.3448256801875,14.4309962341047
58,4,0,"3","6",0,2.3448256801875,14.4309962341047
59,4,0,"4","7",0,2.3448256801875,14.4309962341047
60,4,0,"5","1",1,2.3448256801875,14.4309962341047
61,4,0,"6","2",1,2.3448256801875,14.4309962341047
62,4,0,"7","3",0,2.3448256801875,14.4309962341047
63,4,0,"1","4",0,2.3448256801875,14.4309962341047
64,4,0,"2","5",0,2.3448256801875,14.4309962341047
65,4,0,"3","6",0,2.3448256801875,14.4309962341047
66,4,0,"4","7",0,2.3448256801875,14.4309962341047
67,4,0,"5","1",1,2.3448256801875,14.4309962341047
68,4,0,"6","2",1,2.3448256801875,14.4309962341047
69,4,0,"7","3",0,2.3448256801875,14.4309962341047
70,4,0,"1","4",0,2.3448256801875,14.4309962341047
71,4,0,"2","5",0,2.3448256801875,14.4309962341047
72,4,0,"3","6",0,2.3448256801875,14.4309962341047
73,4,0,"4","7",0,2.3448256801875,14.4309962341047
74,4,1,"5","1",1,2.3448256801875,14.4309962341047
75,4,0,"6","2",1,2.3448256801875,14.4309962341047
76,4,0,"7","3",0,2.3448256801875,14.4309962341047
77,4,0,"1","4",0,2.3448256801875,14.4309962341047
78,4,0,"2","5",0,2.3448256801875,14.4309962341047
79,4,0,"3","6",0,2.3448256801875,14.4309962341047
