"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
84,1,0,"1","1",0,2.08799335928702,15.1740720765441
85,1,0,"2","2",0,2.08799335928702,15.1740720765441
86,1,0,"3","3",0,2.08799335928702,15.1740720765441
87,1,0,"4","4",0,2.08799335928702,15.1740720765441
88,1,0,"5","5",1,2.08799335928702,15.1740720765441
89,1,0,"6","6",1,2.08799335928702,15.1740720765441
90,1,0,"7","7",0,2.08799335928702,15.1740720765441
91,1,0,"1","1",0,2.08799335928702,15.1740720765441
92,1,0,"2","2",0,2.08799335928702,15.1740720765441
93,1,0,"3","3",0,2.08799335928702,15.1740720765441
94,1,0,"4","4",0,2.08799335928702,15.1740720765441
95,1,0,"5","5",1,2.08799335928702,15.1740720765441
96,1,0,"6","6",1,2.08799335928702,15.1740720765441
97,1,0,"7","7",0,2.08799335928702,15.1740720765441
98,1,0,"1","1",0,2.08799335928702,15.1740720765441
99,1,0,"2","2",0,2.08799335928702,15.1740720765441
100,1,0,"3","3",0,2.08799335928702,15.1740720765441
101,1,0,"4","4",0,2.08799335928702,15.1740720765441
102,1,0,"5","5",1,2.08799335928702,15.1740720765441
103,1,0,"6","6",1,2.08799335928702,15.1740720765441
104,1,0,"7","7",0,2.08799335928702,15.1740720765441
105,1,0,"1","1",0,2.08799335928702,15.1740720765441
106,1,0,"2","2",0,2.08799335928702,15.1740720765441
107,1,0,"3","3",0,2.08799335928702,15.1740720765441
108,1,0,"4","4",0,2.08799335928702,15.1740720765441
109,1,0,"5","5",1,2.08799335928702,15.1740720765441
110,1,0,"6","6",1,2.08799335928702,15.1740720765441
111,1,0,"7","7",0,2.08799335928702,15.1740720765441
112,1,0,"1","1",0,2.08799335928702,15.1740720765441
113,1,0,"2","2",0,2.08799335928702,15.1740720765441
114,1,0,"3","3",0,2.08799335928702,15.1740720765441
115,1,0,"4","4",0,2.08799335928702,15.1740720765441
116,1,0,"5","5",1,2.08799335928702,15.1740720765441
117,1,0,"6","6",1,2.08799335928702,15.1740720765441
118,1,0,"7","7",0,2.08799335928702,15.1740720765441
119,1,0,"1","1",0,2.08799335928702,15.1740720765441
120,1,0,"2","2",0,2.08799335928702,15.1740720765441
121,1,0,"3","3",0,2.08799335928702,15.1740720765441
122,1,0,"4","4",0,2.08799335928702,15.1740720765441
123,1,0,"5","5",1,2.08799335928702,15.1740720765441
124,1,0,"6","6",1,2.08799335928702,15.1740720765441
125,1,0,"7","7",0,2.08799335928702,15.1740720765441
126,1,0,"1","1",0,2.08799335928702,15.1740720765441
127,1,0,"2","2",0,2.08799335928702,15.1740720765441
128,1,0,"3","3",0,2.08799335928702,15.1740720765441
129,1,0,"4","4",0,2.08799335928702,15.1740720765441
130,1,0,"5","5",1,2.08799335928702,15.1740720765441
131,1,0,"6","6",1,2.08799335928702,15.1740720765441
132,1,0,"7","7",0,2.08799335928702,15.1740720765441
133,1,0,"1","1",0,2.08799335928702,15.1740720765441
134,1,0,"2","2",0,2.08799335928702,15.1740720765441
135,1,0,"3","3",0,2.08799335928702,15.1740720765441
136,1,0,"4","4",0,2.08799335928702,15.1740720765441
137,1,0,"5","5",1,2.08799335928702,15.1740720765441
138,1,0,"6","6",1,2.08799335928702,15.1740720765441
139,1,0,"7","7",0,2.08799335928702,15.1740720765441
140,1,0,"1","1",0,2.08799335928702,15.1740720765441
