"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
93,1,0,"3","3",0,2.06381176216782,15.2047314283809
94,1,0,"4","4",0,2.06381176216782,15.2047314283809
95,1,0,"5","5",1,2.06381176216782,15.2047314283809
96,1,0,"6","6",1,2.06381176216782,15.2047314283809
97,1,0,"7","7",0,2.06381176216782,15.2047314283809
98,1,0,"1","1",0,2.06381176216782,15.2047314283809
99,1,0,"2","2",0,2.06381176216782,15.2047314283809
100,1,0,"3","3",0,2.06381176216782,15.2047314283809
101,1,0,"4","4",0,2.06381176216782,15.2047314283809
102,1,0,"5","5",1,2.06381176216782,15.2047314283809
103,1,0,"6","6",1,2.06381176216782,15.2047314283809
104,1,0,"7","7",0,2.06381176216782,15.2047314283809
105,1,0,"1","1",0,2.06381176216782,15.2047314283809
106,1,0,"2","2",0,2.06381176216782,15.2047314283809
107,1,0,"3","3",0,2.06381176216782,15.2047314283809
108,1,0,"4","4",0,2.06381176216782,15.2047314283809
109,1,0,"5","5",1,2.06381176216782,15.2047314283809
110,1,0,"6","6",1,2.06381176216782,15.2047314283809
111,1,0,"7","7",0,2.06381176216782,15.2047314283809
112,1,0,"1","1",0,2.06381176216782,15.2047314283809
113,1,0,"2","2",0,2.06381176216782,15.2047314283809
114,1,0,"3","3",0,2.06381176216782,15.2047314283809
115,1,0,"4","4",0,2.06381176216782,15.2047314283809
116,1,0,"5","5",1,2.06381176216782,15.2047314283809
117,1,0,"6","6",1,2.06381176216782,15.2047314283809
118,1,0,"7","7",0,2.06381176216782,15.2047314283809
119,1,0,"1","1",0,2.06381176216782,15.2047314283809
120,1,0,"2","2",0,2.06381176216782,15.2047314283809
121,1,0,"3","3",0,2.06381176216782,15.2047314283809
122,1,0,"4","4",0,2.06381176216782,15.2047314283809
123,1,0,"5","5",1,2.06381176216782,15.2047314283809
124,1,0,"6","6",1,2.06381176216782,15.2047314283809
125,1,0,"7","7",0,2.06381176216782,15.2047314283809
126,1,0,"1","1",0,2.06381176216782,15.2047314283809
127,1,0,"2","2",0,2.06381176216782,15.2047314283809
128,1,0,"3","3",0,2.06381176216782,15.2047314283809
129,1,0,"4","4",0,2.06381176216782,15.2047314283809
130,1,0,"5","5",1,2.06381176216782,15.2047314283809
131,1,0,"6","6",1,2.06381176216782,15.2047314283809
132,1,0,"7","7",0,2.06381176216782,15.2047314283809
133,1,0,"1","1",0,2.06381176216782,15.2047314283809
134,1,0,"2","2",0,2.06381176216782,15.2047314283809
135,1,0,"3","3",0,2.06381176216782,15.2047314283809
136,1,0,"4","4",0,2.06381176216782,15.2047314283809
137,1,0,"5","5",1,2.06381176216782,15.2047314283809
138,1,0,"6","6",1,2.06381176216782,15.2047314283809
139,1,0,"7","7",0,2.06381176216782,15.2047314283809
140,1,0,"1","1",0,2.06381176216782,15.2047314283809
141,1,0,"2","2",0,2.06381176216782,15.2047314283809
142,1,0,"3","3",0,2.06381176216782,15.2047314283809
143,1,0,"4","4",0,2.06381176216782,15.2047314283809
144,1,0,"5","5",1,2.06381176216782,15.2047314283809
145,1,0,"6","6",1,2.06381176216782,15.2047314283809
146,1,0,"7","7",0,2.06381176216782,15.2047314283809
147,1,0,"1","1",0,2.06381176216782,15.2047314283809
148,1,0,"2","2",0,2.06381176216782,15.2047314283809
149,1,0,"3","3",0,2.06381176216782,15.2047314283809
150,1,0,"4","4",0,2.06381176216782,15.2047314283809
151,1,0,"5","5",1,2.06381176216782,15.2047314283809
152,1,0,"6","6",1,2.06381176216782,15.2047314283809
153,1,0,"7","7",0,2.06381176216782,15.2047314283809
93,2,0,"3","4",0,2.06381176216782,15.2047314283809
94,2,0,"4","5",0,2.06381176216782,15.2047314283809
95,2,0,"5","6",1,2.06381176216782,15.2047314283809
96,2,0,"6","7",1,2.06381176216782,15.2047314283809
97,2,0,"7","1",0,2.06381176216782,15.2047314283809
98,2,0,"1","2",0,2.06381176216782,15.2047314283809
99,2,0,"2","3",0,2.06381176216782,15.2047314283809
100,2,0,"3","4",0,2.06381176216782,15.2047314283809
101,2,0,"4","5",0,2.06381176216782,15.2047314283809
102,2,0,"5","6",1,2.06381176216782,15.2047314283809
103,2,0,"6","7",1,2.06381176216782,15.2047314283809
104,2,0,"7","1",0,2.06381176216782,15.2047314283809
105,2,0,"1","2",0,2.06381176216782,15.2047314283809
106,2,0,"2","3",0,2.06381176216782,15.2047314283809
107,2,0,"3","4",0,2.06381176216782,15.2047314283809
108,2,0,"4","5",0,2.06381176216782,15.2047314283809
109,2,0,"5","6",1,2.06381176216782,15.2047314283809
110,2,0,"6","7",1,2.06381176216782,15.2047314283809
111,2,0,"7","1",0,2.06381176216782,15.2047314283809
112,2,0,"1","2",0,2.06381176216782,15.2047314283809
113,2,0,"2","3",0,2.06381176216782,15.2047314283809
114,2,0,"3","4",0,2.06381176216782,15.2047314283809
115,2,0,"4","5",0,2.06381176216782,15.2047314283809
116,2,0,"5","6",1,2.06381176216782,15.2047314283809
117,2,0,"6","7",1,2.06381176216782,15.2047314283809
118,2,0,"7","1",0,2.06381176216782,15.2047314283809
119,2,0,"1","2",0,2.06381176216782,15.2047314283809
120,2,0,"2","3",0,2.06381176216782,15.2047314283809
121,2,0,"3","4",0,2.06381176216782,15.2047314283809
122,2,0,"4","5",0,2.06381176216782,15.2047314283809
123,2,0,"5","6",1,2.06381176216782,15.2047314283809
124,2,0,"6","7",1,2.06381176216782,15.2047314283809
125,2,0,"7","1",0,2.06381176216782,15.2047314283809
126,2,0,"1","2",0,2.06381176216782,15.2047314283809
127,2,0,"2","3",0,2.06381176216782,15.2047314283809
128,2,0,"3","4",0,2.06381176216782,15.2047314283809
129,2,0,"4","5",0,2.06381176216782,15.2047314283809
130,2,0,"5","6",1,2.06381176216782,15.2047314283809
131,2,0,"6","7",1,2.06381176216782,15.2047314283809
132,2,0,"7","1",0,2.06381176216782,15.2047314283809
133,2,0,"1","2",0,2.06381176216782,15.2047314283809
134,2,0,"2","3",0,2.06381176216782,15.2047314283809
135,2,0,"3","4",0,2.06381176216782,15.2047314283809
136,2,0,"4","5",0,2.06381176216782,15.2047314283809
137,2,0,"5","6",1,2.06381176216782,15.2047314283809
138,2,0,"6","7",1,2.06381176216782,15.2047314283809
139,2,0,"7","1",0,2.06381176216782,15.2047314283809
140,2,0,"1","2",0,2.06381176216782,15.2047314283809
141,2,0,"2","3",0,2.06381176216782,15.2047314283809
142,2,0,"3","4",0,2.06381176216782,15.2047314283809
143,2,0,"4","5",0,2.06381176216782,15.2047314283809
