"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
47,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
48,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
49,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
50,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
51,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
52,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
53,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
54,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
55,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
56,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
57,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
58,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
59,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
60,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
61,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
62,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
63,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
64,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
65,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
66,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
67,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
68,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
69,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
70,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
71,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
72,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
73,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
74,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
75,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
76,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
77,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
78,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
79,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
80,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
81,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
82,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
83,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
84,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
85,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
86,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
87,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
88,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
89,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
90,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
91,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
92,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
93,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
94,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
95,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
96,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
97,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
98,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
99,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
100,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
101,1,0.001,"4","4",0,2.17092875895001,15.2840175937132
102,1,0.001,"5","5",1,2.17092875895001,15.2840175937132
103,1,0.001,"6","6",1,2.17092875895001,15.2840175937132
104,1,0.001,"7","7",0,2.17092875895001,15.2840175937132
105,1,0.001,"1","1",0,2.17092875895001,15.2840175937132
106,1,0.001,"2","2",0,2.17092875895001,15.2840175937132
107,1,0.001,"3","3",0,2.17092875895001,15.2840175937132
47,2,0,"6","7",1,2.17092875895001,15.2840175937132
48,2,0,"7","1",0,2.17092875895001,15.2840175937132
49,2,0,"1","2",0,2.17092875895001,15.2840175937132
50,2,0,"2","3",0,2.17092875895001,15.2840175937132
51,2,0,"3","4",0,2.17092875895001,15.2840175937132
