"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
40,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
41,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
42,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
43,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
44,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
45,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
46,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
47,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
48,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
49,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
50,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
51,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
52,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
53,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
54,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
55,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
56,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
57,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
58,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
59,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
60,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
61,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
62,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
63,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
64,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
65,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
66,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
67,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
68,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
69,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
70,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
71,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
72,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
73,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
74,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
75,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
76,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
77,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
78,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
79,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
80,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
81,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
82,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
83,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
84,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
85,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
86,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
87,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
88,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
89,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
90,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
91,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
92,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
93,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
94,1,0.001,"4","4",0,2.02878146026321,3.48088890797559
95,1,0.001,"5","5",1,2.95233757992676,3.36655584175814
96,1,0.001,"6","6",1,2.95233757992676,3.36655584175814
97,1,0.001,"7","7",0,2.02878146026321,3.48088890797559
98,1,0.001,"1","1",0,2.02878146026321,3.48088890797559
99,1,0.001,"2","2",0,2.02878146026321,3.48088890797559
100,1,0.001,"3","3",0,2.02878146026321,3.48088890797559
40,2,0,"6","7",1,2.95233757992676,3.36655584175814
41,2,0,"7","1",0,2.02878146026321,3.48088890797559
42,2,0,"1","2",0,2.02878146026321,3.48088890797559
43,2,0,"2","3",0,2.02878146026321,3.48088890797559
44,2,0,"3","4",0,2.02878146026321,3.48088890797559
45,2,0,"4","5",0,2.02878146026321,3.48088890797559
46,2,0,"5","6",1,2.95233757992676,3.36655584175814
47,2,0,"6","7",1,2.95233757992676,3.36655584175814
48,2,0,"7","1",0,2.02878146026321,3.48088890797559
49,2,0,"1","2",0,2.02878146026321,3.48088890797559
50,2,0,"2","3",0,2.02878146026321,3.48088890797559
51,2,0,"3","4",0,2.02878146026321,3.48088890797559
52,2,0,"4","5",0,2.02878146026321,3.48088890797559
53,2,0,"5","6",1,2.95233757992676,3.36655584175814
54,2,0,"6","7",1,2.95233757992676,3.36655584175814
55,2,0,"7","1",0,2.02878146026321,3.48088890797559
56,2,0,"1","2",0,2.02878146026321,3.48088890797559
57,2,1,"2","3",0,2.02878146026321,3.48088890797559
58,2,0,"3","4",0,2.02878146026321,3.48088890797559
59,2,0,"4","5",0,2.02878146026321,3.48088890797559
60,2,0,"5","6",1,2.95233757992676,3.36655584175814
61,2,0,"6","7",1,2.95233757992676,3.36655584175814
62,2,0,"7","1",0,2.02878146026321,3.48088890797559
63,2,0,"1","2",0,2.02878146026321,3.48088890797559
64,2,0,"2","3",0,2.02878146026321,3.48088890797559
65,2,0,"3","4",0,2.02878146026321,3.48088890797559
66,2,0,"4","5",0,2.02878146026321,3.48088890797559
67,2,0,"5","6",1,2.95233757992676,3.36655584175814
68,2,0,"6","7",1,2.95233757992676,3.36655584175814
69,2,0,"7","1",0,2.02878146026321,3.48088890797559
70,2,0,"1","2",0,2.02878146026321,3.48088890797559
71,2,0,"2","3",0,2.02878146026321,3.48088890797559
72,2,0,"3","4",0,2.02878146026321,3.48088890797559
73,2,0,"4","5",0,2.02878146026321,3.48088890797559
74,2,0,"5","6",1,2.95233757992676,3.36655584175814
75,2,0,"6","7",1,2.95233757992676,3.36655584175814
76,2,0,"7","1",0,2.02878146026321,3.48088890797559
77,2,0,"1","2",0,2.02878146026321,3.48088890797559
78,2,0,"2","3",0,2.02878146026321,3.48088890797559
79,2,0,"3","4",0,2.02878146026321,3.48088890797559
80,2,0,"4","5",0,2.02878146026321,3.48088890797559
81,2,0,"5","6",1,2.95233757992676,3.36655584175814
82,2,0,"6","7",1,2.95233757992676,3.36655584175814
