"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
77,1,0,"1","1",0,2.08446652325149,15.2674579025282
78,1,0,"2","2",0,2.08446652325149,15.2674579025282
79,1,0,"3","3",0,2.08446652325149,15.2674579025282
80,1,0,"4","4",0,2.08446652325149,15.2674579025282
81,1,0,"5","5",1,2.08446652325149,15.2674579025282
82,1,0,"6","6",1,2.08446652325149,15.2674579025282
83,1,0,"7","7",0,2.08446652325149,15.2674579025282
84,1,0,"1","1",0,2.08446652325149,15.2674579025282
85,1,0,"2","2",0,2.08446652325149,15.2674579025282
86,1,0,"3","3",0,2.08446652325149,15.2674579025282
87,1,0,"4","4",0,2.08446652325149,15.2674579025282
88,1,0,"5","5",1,2.08446652325149,15.2674579025282
89,1,0,"6","6",1,2.08446652325149,15.2674579025282
90,1,0,"7","7",0,2.08446652325149,15.2674579025282
91,1,0,"1","1",0,2.08446652325149,15.2674579025282
92,1,0,"2","2",0,2.08446652325149,15.2674579025282
93,1,0,"3","3",0,2.08446652325149,15.2674579025282
94,1,0,"4","4",0,2.08446652325149,15.2674579025282
95,1,0,"5","5",1,2.08446652325149,15.2674579025282
96,1,0,"6","6",1,2.08446652325149,15.2674579025282
97,1,0,"7","7",0,2.08446652325149,15.2674579025282
98,1,0,"1","1",0,2.08446652325149,15.2674579025282
99,1,0,"2","2",0,2.08446652325149,15.2674579025282
100,1,0,"3","3",0,2.08446652325149,15.2674579025282
101,1,0,"4","4",0,2.08446652325149,15.2674579025282
102,1,0,"5","5",1,2.08446652325149,15.2674579025282
103,1,0,"6","6",1,2.08446652325149,15.2674579025282
104,1,0,"7","7",0,2.08446652325149,15.2674579025282
105,1,0,"1","1",0,2.08446652325149,15.2674579025282
106,1,0,"2","2",0,2.08446652325149,15.2674579025282
107,1,0,"3","3",0,2.08446652325149,15.2674579025282
108,1,0,"4","4",0,2.08446652325149,15.2674579025282
109,1,0,"5","5",1,2.08446652325149,15.2674579025282
110,1,0,"6","6",1,2.08446652325149,15.2674579025282
111,1,0,"7","7",0,2.08446652325149,15.2674579025282
112,1,0,"1","1",0,2.08446652325149,15.2674579025282
113,1,0,"2","2",0,2.08446652325149,15.2674579025282
114,1,0,"3","3",0,2.08446652325149,15.2674579025282
115,1,0,"4","4",0,2.08446652325149,15.2674579025282
116,1,0,"5","5",1,2.08446652325149,15.2674579025282
117,1,0,"6","6",1,2.08446652325149,15.2674579025282
118,1,0,"7","7",0,2.08446652325149,15.2674579025282
119,1,0,"1","1",0,2.08446652325149,15.2674579025282
120,1,0,"2","2",0,2.08446652325149,15.2674579025282
121,1,0,"3","3",0,2.08446652325149,15.2674579025282
122,1,0,"4","4",0,2.08446652325149,15.2674579025282
123,1,0,"5","5",1,2.08446652325149,15.2674579025282
124,1,0,"6","6",1,2.08446652325149,15.2674579025282
125,1,0,"7","7",0,2.08446652325149,15.2674579025282
126,1,0,"1","1",0,2.08446652325149,15.2674579025282
127,1,0,"2","2",0,2.08446652325149,15.2674579025282
128,1,0,"3","3",0,2.08446652325149,15.2674579025282
129,1,0,"4","4",0,2.08446652325149,15.2674579025282
130,1,0,"5","5",1,2.08446652325149,15.2674579025282
131,1,0,"6","6",1,2.08446652325149,15.2674579025282
132,1,0,"7","7",0,2.08446652325149,15.2674579025282
133,1,0,"1","1",0,2.08446652325149,15.2674579025282
134,1,0,"2","2",0,2.08446652325149,15.2674579025282
135,1,0,"3","3",0,2.08446652325149,15.2674579025282
136,1,0,"4","4",0,2.08446652325149,15.2674579025282
137,1,0,"5","5",1,2.08446652325149,15.2674579025282
77,2,0,"1","2",0,2.08446652325149,15.2674579025282
78,2,0,"2","3",0,2.08446652325149,15.2674579025282
79,2,0,"3","4",0,2.08446652325149,15.2674579025282
80,2,0,"4","5",0,2.08446652325149,15.2674579025282
81,2,0,"5","6",1,2.08446652325149,15.2674579025282
82,2,0,"6","7",1,2.08446652325149,15.2674579025282
83,2,0,"7","1",0,2.08446652325149,15.2674579025282
84,2,0,"1","2",0,2.08446652325149,15.2674579025282
85,2,0,"2","3",0,2.08446652325149,15.2674579025282
86,2,0,"3","4",0,2.08446652325149,15.2674579025282
87,2,0,"4","5",0,2.08446652325149,15.2674579025282
88,2,0,"5","6",1,2.08446652325149,15.2674579025282
89,2,0,"6","7",1,2.08446652325149,15.2674579025282
90,2,0,"7","1",0,2.08446652325149,15.2674579025282
91,2,0,"1","2",0,2.08446652325149,15.2674579025282
92,2,0,"2","3",0,2.08446652325149,15.2674579025282
93,2,0,"3","4",0,2.08446652325149,15.2674579025282
94,2,0,"4","5",0,2.08446652325149,15.2674579025282
95,2,0,"5","6",1,2.08446652325149,15.2674579025282
96,2,0,"6","7",1,2.08446652325149,15.2674579025282
97,2,0,"7","1",0,2.08446652325149,15.2674579025282
98,2,0,"1","2",0,2.08446652325149,15.2674579025282
99,2,0,"2","3",0,2.08446652325149,15.2674579025282
100,2,0,"3","4",0,2.08446652325149,15.2674579025282
101,2,0,"4","5",0,2.08446652325149,15.2674579025282
102,2,0,"5","6",1,2.08446652325149,15.2674579025282
103,2,0,"6","7",1,2.08446652325149,15.2674579025282
104,2,0,"7","1",0,2.08446652325149,15.2674579025282
105,2,0,"1","2",0,2.08446652325149,15.2674579025282
106,2,0,"2","3",0,2.08446652325149,15.2674579025282
107,2,0,"3","4",0,2.08446652325149,15.2674579025282
108,2,0,"4","5",0,2.08446652325149,15.2674579025282
109,2,0,"5","6",1,2.08446652325149,15.2674579025282
110,2,0,"6","7",1,2.08446652325149,15.2674579025282
111,2,0,"7","1",0,2.08446652325149,15.2674579025282
112,2,0,"1","2",0,2.08446652325149,15.2674579025282
113,2,0,"2","3",0,2.08446652325149,15.2674579025282
114,2,0,"3","4",0,2.08446652325149,15.2674579025282
115,2,0,"4","5",0,2.08446652325149,15.2674579025282
116,2,0,"5","6",1,2.08446652325149,15.2674579025282
117,2,0,"6","7",1,2.08446652325149,15.2674579025282
118,2,0,"7","1",0,2.08446652325149,15.2674579025282
119,2,0,"1","2",0,2.08446652325149,15.2674579025282
120,2,0,"2","3",0,2.08446652325149,15.2674579025282
121,2,0,"3","4",0,2.08446652325149,15.2674579025282
122,2,0,"4","5",0,2.08446652325149,15.2674579025282
123,2,0,"5","6",1,2.08446652325149,15.2674579025282
124,2,0,"6","7",1,2.08446652325149,15.2674579025282
125,2,0,"7","1",0,2.08446652325149,15.2674579025282
126,2,0,"1","2",0,2.08446652325149,15.2674579025282
127,2,0,"2","3",0,2.08446652325149,15.2674579025282
128,2,0,"3","4",0,2.08446652325149,15.2674579025282
129,2,0,"4","5",0,2.08446652325149,15.2674579025282
130,2,0,"5","6",1,2.08446652325149,15.2674579025282
131,2,0,"6","7",1,2.08446652325149,15.2674579025282
132,2,0,"7","1",0,2.08446652325149,15.2674579025282
133,2,0,"1","2",0,2.08446652325149,15.2674579025282
134,2,0,"2","3",0,2.08446652325149,15.2674579025282
135,2,0,"3","4",0,2.08446652325149,15.2674579025282
136,2,0,"4","5",0,2.08446652325149,15.2674579025282
137,2,NA,"5","6",1,2.08446652325149,15.2674579025282
77,3,0,"1","3",0,2.08446652325149,15.2674579025282
78,3,0,"2","4",0,2.08446652325149,15.2674579025282
79,3,0,"3","5",0,2.08446652325149,15.2674579025282
80,3,0,"4","6",0,2.08446652325149,15.2674579025282
81,3,0,"5","7",1,2.08446652325149,15.2674579025282
82,3,0,"6","1",1,2.08446652325149,15.2674579025282
83,3,0,"7","2",0,2.08446652325149,15.2674579025282
84,3,0,"1","3",0,2.08446652325149,15.2674579025282
85,3,0,"2","4",0,2.08446652325149,15.2674579025282
86,3,0,"3","5",0,2.08446652325149,15.2674579025282
87,3,1,"4","6",0,2.08446652325149,15.2674579025282
88,3,1,"5","7",1,2.08446652325149,15.2674579025282
89,3,0,"6","1",1,2.08446652325149,15.2674579025282
90,3,0,"7","2",0,2.08446652325149,15.2674579025282
91,3,0,"1","3",0,2.08446652325149,15.2674579025282
92,3,0,"2","4",0,2.08446652325149,15.2674579025282
93,3,1,"3","5",0,2.08446652325149,15.2674579025282
94,3,1,"4","6",0,2.08446652325149,15.2674579025282
95,3,0,"5","7",1,2.08446652325149,15.2674579025282
96,3,2,"6","1",1,2.08446652325149,15.2674579025282
97,3,1,"7","2",0,2.08446652325149,15.2674579025282
98,3,0,"1","3",0,2.08446652325149,15.2674579025282
99,3,0,"2","4",0,2.08446652325149,15.2674579025282
100,3,0,"3","5",0,2.08446652325149,15.2674579025282
101,3,1,"4","6",0,2.08446652325149,15.2674579025282
102,3,0,"5","7",1,2.08446652325149,15.2674579025282
103,3,0,"6","1",1,2.08446652325149,15.2674579025282
104,3,0,"7","2",0,2.08446652325149,15.2674579025282
105,3,0,"1","3",0,2.08446652325149,15.2674579025282
106,3,1,"2","4",0,2.08446652325149,15.2674579025282
107,3,0,"3","5",0,2.08446652325149,15.2674579025282
108,3,0,"4","6",0,2.08446652325149,15.2674579025282
109,3,0,"5","7",1,2.08446652325149,15.2674579025282
110,3,2,"6","1",1,2.08446652325149,15.2674579025282
111,3,0,"7","2",0,2.08446652325149,15.2674579025282
112,3,0,"1","3",0,2.08446652325149,15.2674579025282
113,3,0,"2","4",0,2.08446652325149,15.2674579025282
114,3,0,"3","5",0,2.08446652325149,15.2674579025282
115,3,0,"4","6",0,2.08446652325149,15.2674579025282
116,3,0,"5","7",1,2.08446652325149,15.2674579025282
117,3,0,"6","1",1,2.08446652325149,15.2674579025282
118,3,0,"7","2",0,2.08446652325149,15.2674579025282
119,3,0,"1","3",0,2.08446652325149,15.2674579025282
120,3,2,"2","4",0,2.08446652325149,15.2674579025282
121,3,0,"3","5",0,2.08446652325149,15.2674579025282
122,3,0,"4","6",0,2.08446652325149,15.2674579025282
123,3,0,"5","7",1,2.08446652325149,15.2674579025282
124,3,0,"6","1",1,2.08446652325149,15.2674579025282
125,3,1,"7","2",0,2.08446652325149,15.2674579025282
126,3,0,"1","3",0,2.08446652325149,15.2674579025282
127,3,0,"2","4",0,2.08446652325149,15.2674579025282
128,3,0,"3","5",0,2.08446652325149,15.2674579025282
129,3,0,"4","6",0,2.08446652325149,15.2674579025282
130,3,0,"5","7",1,2.08446652325149,15.2674579025282
131,3,0,"6","1",1,2.08446652325149,15.2674579025282
132,3,0,"7","2",0,2.08446652325149,15.2674579025282
133,3,0,"1","3",0,2.08446652325149,15.2674579025282
134,3,0,"2","4",0,2.08446652325149,15.2674579025282
135,3,0,"3","5",0,2.08446652325149,15.2674579025282
136,3,NA,"4","6",0,2.08446652325149,15.2674579025282
137,3,NA,"5","7",1,2.08446652325149,15.2674579025282
77,4,0,"1","4",0,2.08446652325149,15.2674579025282
