"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
46,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
47,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
48,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
49,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
50,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
51,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
52,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
53,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
54,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
55,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
56,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
57,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
58,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
59,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
60,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
61,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
62,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
63,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
64,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
65,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
66,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
67,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
68,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
69,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
70,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
71,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
72,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
73,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
74,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
75,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
76,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
77,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
78,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
79,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
80,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
81,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
82,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
83,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
84,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
85,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
86,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
87,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
88,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
89,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
90,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
91,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
92,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
93,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
94,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
95,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
96,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
97,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
98,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
99,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
100,1,0.001,"3","3",0,2.27012155855627,14.4082958263688
101,1,0.001,"4","4",0,2.27012155855627,14.4082958263688
102,1,0.001,"5","5",1,2.27012155855627,14.4082958263688
103,1,0.001,"6","6",1,2.27012155855627,14.4082958263688
104,1,0.001,"7","7",0,2.27012155855627,14.4082958263688
105,1,0.001,"1","1",0,2.27012155855627,14.4082958263688
106,1,0.001,"2","2",0,2.27012155855627,14.4082958263688
46,2,0,"5","6",1,2.27012155855627,14.4082958263688
47,2,0,"6","7",1,2.27012155855627,14.4082958263688
48,2,0,"7","1",0,2.27012155855627,14.4082958263688
49,2,0,"1","2",0,2.27012155855627,14.4082958263688
50,2,0,"2","3",0,2.27012155855627,14.4082958263688
51,2,0,"3","4",0,2.27012155855627,14.4082958263688
52,2,0,"4","5",0,2.27012155855627,14.4082958263688
53,2,0,"5","6",1,2.27012155855627,14.4082958263688
54,2,0,"6","7",1,2.27012155855627,14.4082958263688
55,2,0,"7","1",0,2.27012155855627,14.4082958263688
56,2,0,"1","2",0,2.27012155855627,14.4082958263688
57,2,0,"2","3",0,2.27012155855627,14.4082958263688
58,2,0,"3","4",0,2.27012155855627,14.4082958263688
59,2,0,"4","5",0,2.27012155855627,14.4082958263688
60,2,0,"5","6",1,2.27012155855627,14.4082958263688
61,2,0,"6","7",1,2.27012155855627,14.4082958263688
62,2,0,"7","1",0,2.27012155855627,14.4082958263688
63,2,0,"1","2",0,2.27012155855627,14.4082958263688
64,2,0,"2","3",0,2.27012155855627,14.4082958263688
65,2,0,"3","4",0,2.27012155855627,14.4082958263688
66,2,0,"4","5",0,2.27012155855627,14.4082958263688
67,2,0,"5","6",1,2.27012155855627,14.4082958263688
68,2,0,"6","7",1,2.27012155855627,14.4082958263688
69,2,0,"7","1",0,2.27012155855627,14.4082958263688
70,2,0,"1","2",0,2.27012155855627,14.4082958263688
71,2,0,"2","3",0,2.27012155855627,14.4082958263688
72,2,0,"3","4",0,2.27012155855627,14.4082958263688
73,2,0,"4","5",0,2.27012155855627,14.4082958263688
74,2,0,"5","6",1,2.27012155855627,14.4082958263688
75,2,0,"6","7",1,2.27012155855627,14.4082958263688
76,2,0,"7","1",0,2.27012155855627,14.4082958263688
77,2,0,"1","2",0,2.27012155855627,14.4082958263688
78,2,0,"2","3",0,2.27012155855627,14.4082958263688
79,2,0,"3","4",0,2.27012155855627,14.4082958263688
80,2,0,"4","5",0,2.27012155855627,14.4082958263688
81,2,0,"5","6",1,2.27012155855627,14.4082958263688
82,2,0,"6","7",1,2.27012155855627,14.4082958263688
83,2,0,"7","1",0,2.27012155855627,14.4082958263688
84,2,0,"1","2",0,2.27012155855627,14.4082958263688
85,2,0,"2","3",0,2.27012155855627,14.4082958263688
86,2,0,"3","4",0,2.27012155855627,14.4082958263688
87,2,0,"4","5",0,2.27012155855627,14.4082958263688
88,2,0,"5","6",1,2.27012155855627,14.4082958263688
89,2,0,"6","7",1,2.27012155855627,14.4082958263688
90,2,0,"7","1",0,2.27012155855627,14.4082958263688
91,2,0,"1","2",0,2.27012155855627,14.4082958263688
92,2,0,"2","3",0,2.27012155855627,14.4082958263688
93,2,0,"3","4",0,2.27012155855627,14.4082958263688
94,2,0,"4","5",0,2.27012155855627,14.4082958263688
95,2,0,"5","6",1,2.27012155855627,14.4082958263688
96,2,0,"6","7",1,2.27012155855627,14.4082958263688
97,2,0,"7","1",0,2.27012155855627,14.4082958263688
98,2,0,"1","2",0,2.27012155855627,14.4082958263688
99,2,0,"2","3",0,2.27012155855627,14.4082958263688
100,2,0,"3","4",0,2.27012155855627,14.4082958263688
101,2,0,"4","5",0,2.27012155855627,14.4082958263688
