"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
96,1,0,"6","6",1,2.05626769291731,15.1515840032806
97,1,0,"7","7",0,2.05626769291731,15.1515840032806
98,1,0,"1","1",0,2.05626769291731,15.1515840032806
99,1,0,"2","2",0,2.05626769291731,15.1515840032806
100,1,0,"3","3",0,2.05626769291731,15.1515840032806
101,1,0,"4","4",0,2.05626769291731,15.1515840032806
102,1,0,"5","5",1,2.05626769291731,15.1515840032806
103,1,0,"6","6",1,2.05626769291731,15.1515840032806
104,1,0,"7","7",0,2.05626769291731,15.1515840032806
105,1,0,"1","1",0,2.05626769291731,15.1515840032806
106,1,0,"2","2",0,2.05626769291731,15.1515840032806
107,1,0,"3","3",0,2.05626769291731,15.1515840032806
108,1,0,"4","4",0,2.05626769291731,15.1515840032806
109,1,0,"5","5",1,2.05626769291731,15.1515840032806
110,1,0,"6","6",1,2.05626769291731,15.1515840032806
111,1,0,"7","7",0,2.05626769291731,15.1515840032806
112,1,0,"1","1",0,2.05626769291731,15.1515840032806
113,1,0,"2","2",0,2.05626769291731,15.1515840032806
114,1,0,"3","3",0,2.05626769291731,15.1515840032806
115,1,0,"4","4",0,2.05626769291731,15.1515840032806
116,1,0,"5","5",1,2.05626769291731,15.1515840032806
117,1,0,"6","6",1,2.05626769291731,15.1515840032806
118,1,0,"7","7",0,2.05626769291731,15.1515840032806
119,1,0,"1","1",0,2.05626769291731,15.1515840032806
120,1,0,"2","2",0,2.05626769291731,15.1515840032806
121,1,0,"3","3",0,2.05626769291731,15.1515840032806
122,1,0,"4","4",0,2.05626769291731,15.1515840032806
123,1,0,"5","5",1,2.05626769291731,15.1515840032806
124,1,0,"6","6",1,2.05626769291731,15.1515840032806
125,1,0,"7","7",0,2.05626769291731,15.1515840032806
126,1,0,"1","1",0,2.05626769291731,15.1515840032806
127,1,0,"2","2",0,2.05626769291731,15.1515840032806
128,1,0,"3","3",0,2.05626769291731,15.1515840032806
129,1,0,"4","4",0,2.05626769291731,15.1515840032806
130,1,0,"5","5",1,2.05626769291731,15.1515840032806
131,1,0,"6","6",1,2.05626769291731,15.1515840032806
132,1,0,"7","7",0,2.05626769291731,15.1515840032806
133,1,0,"1","1",0,2.05626769291731,15.1515840032806
134,1,0,"2","2",0,2.05626769291731,15.1515840032806
135,1,0,"3","3",0,2.05626769291731,15.1515840032806
136,1,0,"4","4",0,2.05626769291731,15.1515840032806
137,1,0,"5","5",1,2.05626769291731,15.1515840032806
138,1,0,"6","6",1,2.05626769291731,15.1515840032806
139,1,0,"7","7",0,2.05626769291731,15.1515840032806
140,1,0,"1","1",0,2.05626769291731,15.1515840032806
141,1,0,"2","2",0,2.05626769291731,15.1515840032806
142,1,0,"3","3",0,2.05626769291731,15.1515840032806
143,1,0,"4","4",0,2.05626769291731,15.1515840032806
144,1,0,"5","5",1,2.05626769291731,15.1515840032806
145,1,0,"6","6",1,2.05626769291731,15.1515840032806
146,1,0,"7","7",0,2.05626769291731,15.1515840032806
147,1,0,"1","1",0,2.05626769291731,15.1515840032806
148,1,0,"2","2",0,2.05626769291731,15.1515840032806
149,1,0,"3","3",0,2.05626769291731,15.1515840032806
150,1,0,"4","4",0,2.05626769291731,15.1515840032806
151,1,0,"5","5",1,2.05626769291731,15.1515840032806
152,1,0,"6","6",1,2.05626769291731,15.1515840032806
153,1,0,"7","7",0,2.05626769291731,15.1515840032806
154,1,0,"1","1",0,2.05626769291731,15.1515840032806
155,1,0,"2","2",0,2.05626769291731,15.1515840032806
156,1,0,"3","3",0,2.05626769291731,15.1515840032806
96,2,0,"6","7",1,2.05626769291731,15.1515840032806
97,2,0,"7","1",0,2.05626769291731,15.1515840032806
98,2,0,"1","2",0,2.05626769291731,15.1515840032806
99,2,0,"2","3",0,2.05626769291731,15.1515840032806
100,2,0,"3","4",0,2.05626769291731,15.1515840032806
101,2,0,"4","5",0,2.05626769291731,15.1515840032806
102,2,0,"5","6",1,2.05626769291731,15.1515840032806
103,2,0,"6","7",1,2.05626769291731,15.1515840032806
104,2,0,"7","1",0,2.05626769291731,15.1515840032806
105,2,0,"1","2",0,2.05626769291731,15.1515840032806
106,2,0,"2","3",0,2.05626769291731,15.1515840032806
107,2,0,"3","4",0,2.05626769291731,15.1515840032806
108,2,0,"4","5",0,2.05626769291731,15.1515840032806
109,2,0,"5","6",1,2.05626769291731,15.1515840032806
110,2,0,"6","7",1,2.05626769291731,15.1515840032806
111,2,0,"7","1",0,2.05626769291731,15.1515840032806
112,2,0,"1","2",0,2.05626769291731,15.1515840032806
113,2,0,"2","3",0,2.05626769291731,15.1515840032806
114,2,0,"3","4",0,2.05626769291731,15.1515840032806
115,2,0,"4","5",0,2.05626769291731,15.1515840032806
116,2,0,"5","6",1,2.05626769291731,15.1515840032806
117,2,0,"6","7",1,2.05626769291731,15.1515840032806
118,2,0,"7","1",0,2.05626769291731,15.1515840032806
119,2,0,"1","2",0,2.05626769291731,15.1515840032806
120,2,0,"2","3",0,2.05626769291731,15.1515840032806
121,2,0,"3","4",0,2.05626769291731,15.1515840032806
122,2,0,"4","5",0,2.05626769291731,15.1515840032806
123,2,0,"5","6",1,2.05626769291731,15.1515840032806
124,2,0,"6","7",1,2.05626769291731,15.1515840032806
125,2,0,"7","1",0,2.05626769291731,15.1515840032806
126,2,0,"1","2",0,2.05626769291731,15.1515840032806
127,2,0,"2","3",0,2.05626769291731,15.1515840032806
128,2,0,"3","4",0,2.05626769291731,15.1515840032806
129,2,0,"4","5",0,2.05626769291731,15.1515840032806
130,2,0,"5","6",1,2.05626769291731,15.1515840032806
131,2,0,"6","7",1,2.05626769291731,15.1515840032806
132,2,0,"7","1",0,2.05626769291731,15.1515840032806
133,2,0,"1","2",0,2.05626769291731,15.1515840032806
134,2,0,"2","3",0,2.05626769291731,15.1515840032806
135,2,0,"3","4",0,2.05626769291731,15.1515840032806
136,2,0,"4","5",0,2.05626769291731,15.1515840032806
137,2,0,"5","6",1,2.05626769291731,15.1515840032806
138,2,0,"6","7",1,2.05626769291731,15.1515840032806
139,2,0,"7","1",0,2.05626769291731,15.1515840032806
140,2,0,"1","2",0,2.05626769291731,15.1515840032806
141,2,0,"2","3",0,2.05626769291731,15.1515840032806
142,2,0,"3","4",0,2.05626769291731,15.1515840032806
143,2,0,"4","5",0,2.05626769291731,15.1515840032806
144,2,0,"5","6",1,2.05626769291731,15.1515840032806
145,2,0,"6","7",1,2.05626769291731,15.1515840032806
146,2,0,"7","1",0,2.05626769291731,15.1515840032806
147,2,0,"1","2",0,2.05626769291731,15.1515840032806
148,2,0,"2","3",0,2.05626769291731,15.1515840032806
149,2,0,"3","4",0,2.05626769291731,15.1515840032806
150,2,0,"4","5",0,2.05626769291731,15.1515840032806
151,2,0,"5","6",1,2.05626769291731,15.1515840032806
152,2,0,"6","7",1,2.05626769291731,15.1515840032806
153,2,0,"7","1",0,2.05626769291731,15.1515840032806
154,2,0,"1","2",0,2.05626769291731,15.1515840032806
155,2,0,"2","3",0,2.05626769291731,15.1515840032806
156,2,NA,"3","4",0,2.05626769291731,15.1515840032806
96,3,2,"6","1",1,2.05626769291731,15.1515840032806
97,3,1,"7","2",0,2.05626769291731,15.1515840032806
98,3,0,"1","3",0,2.05626769291731,15.1515840032806
99,3,0,"2","4",0,2.05626769291731,15.1515840032806
100,3,0,"3","5",0,2.05626769291731,15.1515840032806
101,3,1,"4","6",0,2.05626769291731,15.1515840032806
102,3,0,"5","7",1,2.05626769291731,15.1515840032806
103,3,0,"6","1",1,2.05626769291731,15.1515840032806
104,3,0,"7","2",0,2.05626769291731,15.1515840032806
105,3,0,"1","3",0,2.05626769291731,15.1515840032806
106,3,1,"2","4",0,2.05626769291731,15.1515840032806
107,3,0,"3","5",0,2.05626769291731,15.1515840032806
108,3,0,"4","6",0,2.05626769291731,15.1515840032806
109,3,0,"5","7",1,2.05626769291731,15.1515840032806
110,3,2,"6","1",1,2.05626769291731,15.1515840032806
111,3,0,"7","2",0,2.05626769291731,15.1515840032806
112,3,0,"1","3",0,2.05626769291731,15.1515840032806
113,3,0,"2","4",0,2.05626769291731,15.1515840032806
114,3,0,"3","5",0,2.05626769291731,15.1515840032806
115,3,0,"4","6",0,2.05626769291731,15.1515840032806
116,3,0,"5","7",1,2.05626769291731,15.1515840032806
117,3,0,"6","1",1,2.05626769291731,15.1515840032806
118,3,0,"7","2",0,2.05626769291731,15.1515840032806
119,3,0,"1","3",0,2.05626769291731,15.1515840032806
120,3,2,"2","4",0,2.05626769291731,15.1515840032806
121,3,0,"3","5",0,2.05626769291731,15.1515840032806
122,3,0,"4","6",0,2.05626769291731,15.1515840032806
123,3,0,"5","7",1,2.05626769291731,15.1515840032806
124,3,0,"6","1",1,2.05626769291731,15.1515840032806
125,3,1,"7","2",0,2.05626769291731,15.1515840032806
126,3,0,"1","3",0,2.05626769291731,15.1515840032806
127,3,0,"2","4",0,2.05626769291731,15.1515840032806
128,3,0,"3","5",0,2.05626769291731,15.1515840032806
129,3,0,"4","6",0,2.05626769291731,15.1515840032806
130,3,0,"5","7",1,2.05626769291731,15.1515840032806
131,3,0,"6","1",1,2.05626769291731,15.1515840032806
132,3,0,"7","2",0,2.05626769291731,15.1515840032806
133,3,0,"1","3",0,2.05626769291731,15.1515840032806
134,3,0,"2","4",0,2.05626769291731,15.1515840032806
135,3,0,"3","5",0,2.05626769291731,15.1515840032806
136,3,0,"4","6",0,2.05626769291731,15.1515840032806
137,3,0,"5","7",1,2.05626769291731,15.1515840032806
138,3,1,"6","1",1,2.05626769291731,15.1515840032806
139,3,0,"7","2",0,2.05626769291731,15.1515840032806
140,3,0,"1","3",0,2.05626769291731,15.1515840032806
141,3,0,"2","4",0,2.05626769291731,15.1515840032806
142,3,0,"3","5",0,2.05626769291731,15.1515840032806
143,3,0,"4","6",0,2.05626769291731,15.1515840032806
144,3,0,"5","7",1,2.05626769291731,15.1515840032806
145,3,0,"6","1",1,2.05626769291731,15.1515840032806
146,3,0,"7","2",0,2.05626769291731,15.1515840032806
147,3,0,"1","3",0,2.05626769291731,15.1515840032806
148,3,0,"2","4",0,2.05626769291731,15.1515840032806
149,3,0,"3","5",0,2.05626769291731,15.1515840032806
150,3,0,"4","6",0,2.05626769291731,15.1515840032806
151,3,0,"5","7",1,2.05626769291731,15.1515840032806
152,3,0,"6","1",1,2.05626769291731,15.1515840032806
153,3,0,"7","2",0,2.05626769291731,15.1515840032806
154,3,0,"1","3",0,2.05626769291731,15.1515840032806
155,3,NA,"2","4",0,2.05626769291731,15.1515840032806
156,3,NA,"3","5",0,2.05626769291731,15.1515840032806
96,4,0,"6","2",1,2.05626769291731,15.1515840032806
97,4,0,"7","3",0,2.05626769291731,15.1515840032806
98,4,0,"1","4",0,2.05626769291731,15.1515840032806
99,4,0,"2","5",0,2.05626769291731,15.1515840032806
100,4,0,"3","6",0,2.05626769291731,15.1515840032806
101,4,0,"4","7",0,2.05626769291731,15.1515840032806
102,4,0,"5","1",1,2.05626769291731,15.1515840032806
103,4,0,"6","2",1,2.05626769291731,15.1515840032806
104,4,0,"7","3",0,2.05626769291731,15.1515840032806
105,4,0,"1","4",0,2.05626769291731,15.1515840032806
106,4,0,"2","5",0,2.05626769291731,15.1515840032806
107,4,0,"3","6",0,2.05626769291731,15.1515840032806
108,4,0,"4","7",0,2.05626769291731,15.1515840032806
109,4,0,"5","1",1,2.05626769291731,15.1515840032806
110,4,0,"6","2",1,2.05626769291731,15.1515840032806
111,4,0,"7","3",0,2.05626769291731,15.1515840032806
112,4,0,"1","4",0,2.05626769291731,15.1515840032806
113,4,0,"2","5",0,2.05626769291731,15.1515840032806
114,4,0,"3","6",0,2.05626769291731,15.1515840032806
115,4,0,"4","7",0,2.05626769291731,15.1515840032806
116,4,0,"5","1",1,2.05626769291731,15.1515840032806
117,4,0,"6","2",1,2.05626769291731,15.1515840032806
118,4,0,"7","3",0,2.05626769291731,15.1515840032806
119,4,0,"1","4",0,2.05626769291731,15.1515840032806
120,4,0,"2","5",0,2.05626769291731,15.1515840032806
121,4,0,"3","6",0,2.05626769291731,15.1515840032806
122,4,0,"4","7",0,2.05626769291731,15.1515840032806
123,4,0,"5","1",1,2.05626769291731,15.1515840032806
124,4,1,"6","2",1,2.05626769291731,15.1515840032806
125,4,0,"7","3",0,2.05626769291731,15.1515840032806
126,4,0,"1","4",0,2.05626769291731,15.1515840032806
127,4,0,"2","5",0,2.05626769291731,15.1515840032806
128,4,1,"3","6",0,2.05626769291731,15.1515840032806
129,4,0,"4","7",0,2.05626769291731,15.1515840032806
130,4,0,"5","1",1,2.05626769291731,15.1515840032806
131,4,0,"6","2",1,2.05626769291731,15.1515840032806
132,4,0,"7","3",0,2.05626769291731,15.1515840032806
133,4,0,"1","4",0,2.05626769291731,15.1515840032806
134,4,0,"2","5",0,2.05626769291731,15.1515840032806
135,4,0,"3","6",0,2.05626769291731,15.1515840032806
136,4,0,"4","7",0,2.05626769291731,15.1515840032806
137,4,1,"5","1",1,2.05626769291731,15.1515840032806
138,4,0,"6","2",1,2.05626769291731,15.1515840032806
139,4,0,"7","3",0,2.05626769291731,15.1515840032806
140,4,0,"1","4",0,2.05626769291731,15.1515840032806
141,4,0,"2","5",0,2.05626769291731,15.1515840032806
142,4,0,"3","6",0,2.05626769291731,15.1515840032806
143,4,0,"4","7",0,2.05626769291731,15.1515840032806
144,4,0,"5","1",1,2.05626769291731,15.1515840032806
145,4,0,"6","2",1,2.05626769291731,15.1515840032806
146,4,0,"7","3",0,2.05626769291731,15.1515840032806
147,4,0,"1","4",0,2.05626769291731,15.1515840032806
148,4,0,"2","5",0,2.05626769291731,15.1515840032806
149,4,0,"3","6",0,2.05626769291731,15.1515840032806
150,4,0,"4","7",0,2.05626769291731,15.1515840032806
151,4,0,"5","1",1,2.05626769291731,15.1515840032806
152,4,0,"6","2",1,2.05626769291731,15.1515840032806
153,4,0,"7","3",0,2.05626769291731,15.1515840032806
154,4,NA,"1","4",0,2.05626769291731,15.1515840032806
155,4,NA,"2","5",0,2.05626769291731,15.1515840032806
156,4,NA,"3","6",0,2.05626769291731,15.1515840032806
96,5,0,"6","3",1,2.05626769291731,15.1515840032806
97,5,0,"7","4",0,2.05626769291731,15.1515840032806
98,5,0,"1","5",0,2.05626769291731,15.1515840032806
99,5,0,"2","6",0,2.05626769291731,15.1515840032806
100,5,0,"3","7",0,2.05626769291731,15.1515840032806
101,5,0,"4","1",0,2.05626769291731,15.1515840032806
102,5,0,"5","2",1,2.05626769291731,15.1515840032806
103,5,0,"6","3",1,2.05626769291731,15.1515840032806
104,5,0,"7","4",0,2.05626769291731,15.1515840032806
105,5,0,"1","5",0,2.05626769291731,15.1515840032806
106,5,1,"2","6",0,2.05626769291731,15.1515840032806
107,5,0,"3","7",0,2.05626769291731,15.1515840032806
108,5,0,"4","1",0,2.05626769291731,15.1515840032806
109,5,0,"5","2",1,2.05626769291731,15.1515840032806
110,5,0,"6","3",1,2.05626769291731,15.1515840032806
111,5,0,"7","4",0,2.05626769291731,15.1515840032806
112,5,0,"1","5",0,2.05626769291731,15.1515840032806
113,5,1,"2","6",0,2.05626769291731,15.1515840032806
114,5,0,"3","7",0,2.05626769291731,15.1515840032806
115,5,0,"4","1",0,2.05626769291731,15.1515840032806
116,5,0,"5","2",1,2.05626769291731,15.1515840032806
117,5,0,"6","3",1,2.05626769291731,15.1515840032806
118,5,0,"7","4",0,2.05626769291731,15.1515840032806
119,5,0,"1","5",0,2.05626769291731,15.1515840032806
120,5,0,"2","6",0,2.05626769291731,15.1515840032806
121,5,0,"3","7",0,2.05626769291731,15.1515840032806
122,5,0,"4","1",0,2.05626769291731,15.1515840032806
123,5,0,"5","2",1,2.05626769291731,15.1515840032806
124,5,0,"6","3",1,2.05626769291731,15.1515840032806
125,5,0,"7","4",0,2.05626769291731,15.1515840032806
126,5,0,"1","5",0,2.05626769291731,15.1515840032806
127,5,0,"2","6",0,2.05626769291731,15.1515840032806
128,5,0,"3","7",0,2.05626769291731,15.1515840032806
129,5,0,"4","1",0,2.05626769291731,15.1515840032806
130,5,0,"5","2",1,2.05626769291731,15.1515840032806
131,5,0,"6","3",1,2.05626769291731,15.1515840032806
132,5,1,"7","4",0,2.05626769291731,15.1515840032806
133,5,2,"1","5",0,2.05626769291731,15.1515840032806
134,5,0,"2","6",0,2.05626769291731,15.1515840032806
135,5,0,"3","7",0,2.05626769291731,15.1515840032806
136,5,0,"4","1",0,2.05626769291731,15.1515840032806
137,5,0,"5","2",1,2.05626769291731,15.1515840032806
138,5,0,"6","3",1,2.05626769291731,15.1515840032806
139,5,0,"7","4",0,2.05626769291731,15.1515840032806
140,5,0,"1","5",0,2.05626769291731,15.1515840032806
141,5,0,"2","6",0,2.05626769291731,15.1515840032806
142,5,0,"3","7",0,2.05626769291731,15.1515840032806
143,5,0,"4","1",0,2.05626769291731,15.1515840032806
144,5,0,"5","2",1,2.05626769291731,15.1515840032806
145,5,0,"6","3",1,2.05626769291731,15.1515840032806
146,5,0,"7","4",0,2.05626769291731,15.1515840032806
147,5,0,"1","5",0,2.05626769291731,15.1515840032806
148,5,0,"2","6",0,2.05626769291731,15.1515840032806
149,5,0,"3","7",0,2.05626769291731,15.1515840032806
150,5,0,"4","1",0,2.05626769291731,15.1515840032806
151,5,0,"5","2",1,2.05626769291731,15.1515840032806
152,5,0,"6","3",1,2.05626769291731,15.1515840032806
153,5,NA,"7","4",0,2.05626769291731,15.1515840032806
154,5,NA,"1","5",0,2.05626769291731,15.1515840032806
155,5,NA,"2","6",0,2.05626769291731,15.1515840032806
156,5,NA,"3","7",0,2.05626769291731,15.1515840032806
96,6,0,"6","4",1,2.05626769291731,15.1515840032806
97,6,2,"7","5",0,2.05626769291731,15.1515840032806
98,6,0,"1","6",0,2.05626769291731,15.1515840032806
99,6,1,"2","7",0,2.05626769291731,15.1515840032806
100,6,0,"3","1",0,2.05626769291731,15.1515840032806
101,6,0,"4","2",0,2.05626769291731,15.1515840032806
102,6,0,"5","3",1,2.05626769291731,15.1515840032806
103,6,3,"6","4",1,2.05626769291731,15.1515840032806
104,6,2,"7","5",0,2.05626769291731,15.1515840032806
105,6,0,"1","6",0,2.05626769291731,15.1515840032806
106,6,0,"2","7",0,2.05626769291731,15.1515840032806
107,6,3,"3","1",0,2.05626769291731,15.1515840032806
108,6,2,"4","2",0,2.05626769291731,15.1515840032806
109,6,0,"5","3",1,2.05626769291731,15.1515840032806
110,6,0,"6","4",1,2.05626769291731,15.1515840032806
111,6,0,"7","5",0,2.05626769291731,15.1515840032806
112,6,0,"1","6",0,2.05626769291731,15.1515840032806
113,6,0,"2","7",0,2.05626769291731,15.1515840032806
114,6,1,"3","1",0,2.05626769291731,15.1515840032806
115,6,0,"4","2",0,2.05626769291731,15.1515840032806
116,6,0,"5","3",1,2.05626769291731,15.1515840032806
117,6,0,"6","4",1,2.05626769291731,15.1515840032806
118,6,0,"7","5",0,2.05626769291731,15.1515840032806
119,6,0,"1","6",0,2.05626769291731,15.1515840032806
120,6,1,"2","7",0,2.05626769291731,15.1515840032806
121,6,0,"3","1",0,2.05626769291731,15.1515840032806
122,6,4,"4","2",0,2.05626769291731,15.1515840032806
123,6,0,"5","3",1,2.05626769291731,15.1515840032806
124,6,2,"6","4",1,2.05626769291731,15.1515840032806
125,6,0,"7","5",0,2.05626769291731,15.1515840032806
126,6,0,"1","6",0,2.05626769291731,15.1515840032806
127,6,1,"2","7",0,2.05626769291731,15.1515840032806
128,6,1,"3","1",0,2.05626769291731,15.1515840032806
129,6,0,"4","2",0,2.05626769291731,15.1515840032806
130,6,0,"5","3",1,2.05626769291731,15.1515840032806
131,6,1,"6","4",1,2.05626769291731,15.1515840032806
132,6,0,"7","5",0,2.05626769291731,15.1515840032806
133,6,0,"1","6",0,2.05626769291731,15.1515840032806
134,6,1,"2","7",0,2.05626769291731,15.1515840032806
135,6,0,"3","1",0,2.05626769291731,15.1515840032806
136,6,0,"4","2",0,2.05626769291731,15.1515840032806
137,6,0,"5","3",1,2.05626769291731,15.1515840032806
138,6,1,"6","4",1,2.05626769291731,15.1515840032806
139,6,0,"7","5",0,2.05626769291731,15.1515840032806
140,6,0,"1","6",0,2.05626769291731,15.1515840032806
141,6,0,"2","7",0,2.05626769291731,15.1515840032806
142,6,0,"3","1",0,2.05626769291731,15.1515840032806
143,6,0,"4","2",0,2.05626769291731,15.1515840032806
144,6,0,"5","3",1,2.05626769291731,15.1515840032806
145,6,0,"6","4",1,2.05626769291731,15.1515840032806
146,6,0,"7","5",0,2.05626769291731,15.1515840032806
147,6,0,"1","6",0,2.05626769291731,15.1515840032806
148,6,0,"2","7",0,2.05626769291731,15.1515840032806
149,6,0,"3","1",0,2.05626769291731,15.1515840032806
150,6,0,"4","2",0,2.05626769291731,15.1515840032806
151,6,0,"5","3",1,2.05626769291731,15.1515840032806
152,6,NA,"6","4",1,2.05626769291731,15.1515840032806
153,6,NA,"7","5",0,2.05626769291731,15.1515840032806
154,6,NA,"1","6",0,2.05626769291731,15.1515840032806
155,6,NA,"2","7",0,2.05626769291731,15.1515840032806
156,6,NA,"3","1",0,2.05626769291731,15.1515840032806
96,7,2,"6","5",1,2.05626769291731,15.1515840032806
97,7,1,"7","6",0,2.05626769291731,15.1515840032806
98,7,0,"1","7",0,2.05626769291731,15.1515840032806
99,7,0,"2","1",0,2.05626769291731,15.1515840032806
100,7,0,"3","2",0,2.05626769291731,15.1515840032806
101,7,0,"4","3",0,2.05626769291731,15.1515840032806
