"origin","dev","value","dow_origin","dow_dev","weekend_reporting","var1","var2"
52,1,0.001,"4","4",0,2.161854268879,15.4372406146539
53,1,0.001,"5","5",1,2.161854268879,15.4372406146539
54,1,0.001,"6","6",1,2.161854268879,15.4372406146539
55,1,0.001,"7","7",0,2.161854268879,15.4372406146539
56,1,0.001,"1","1",0,2.161854268879,15.4372406146539
57,1,0.001,"2","2",0,2.161854268879,15.4372406146539
58,1,0.001,"3","3",0,2.161854268879,15.4372406146539
59,1,0.001,"4","4",0,2.161854268879,15.4372406146539
60,1,0.001,"5","5",1,2.161854268879,15.4372406146539
61,1,0.001,"6","6",1,2.161854268879,15.4372406146539
62,1,0.001,"7","7",0,2.161854268879,15.4372406146539
63,1,0.001,"1","1",0,2.161854268879,15.4372406146539
64,1,0.001,"2","2",0,2.161854268879,15.4372406146539
65,1,0.001,"3","3",0,2.161854268879,15.4372406146539
66,1,0.001,"4","4",0,2.161854268879,15.4372406146539
67,1,0.001,"5","5",1,2.161854268879,15.4372406146539
68,1,0.001,"6","6",1,2.161854268879,15.4372406146539
69,1,0.001,"7","7",0,2.161854268879,15.4372406146539
70,1,0.001,"1","1",0,2.161854268879,15.4372406146539
71,1,0.001,"2","2",0,2.161854268879,15.4372406146539
72,1,0.001,"3","3",0,2.161854268879,15.4372406146539
73,1,0.001,"4","4",0,2.161854268879,15.4372406146539
74,1,0.001,"5","5",1,2.161854268879,15.4372406146539
75,1,0.001,"6","6",1,2.161854268879,15.4372406146539
76,1,0.001,"7","7",0,2.161854268879,15.4372406146539
77,1,0.001,"1","1",0,2.161854268879,15.4372406146539
78,1,0.001,"2","2",0,2.161854268879,15.4372406146539
79,1,0.001,"3","3",0,2.161854268879,15.4372406146539
80,1,0.001,"4","4",0,2.161854268879,15.4372406146539
81,1,0.001,"5","5",1,2.161854268879,15.4372406146539
82,1,0.001,"6","6",1,2.161854268879,15.4372406146539
83,1,0.001,"7","7",0,2.161854268879,15.4372406146539
84,1,0.001,"1","1",0,2.161854268879,15.4372406146539
85,1,0.001,"2","2",0,2.161854268879,15.4372406146539
86,1,0.001,"3","3",0,2.161854268879,15.4372406146539
87,1,0.001,"4","4",0,2.161854268879,15.4372406146539
88,1,0.001,"5","5",1,2.161854268879,15.4372406146539
89,1,0.001,"6","6",1,2.161854268879,15.4372406146539
90,1,0.001,"7","7",0,2.161854268879,15.4372406146539
91,1,0.001,"1","1",0,2.161854268879,15.4372406146539
92,1,0.001,"2","2",0,2.161854268879,15.4372406146539
93,1,0.001,"3","3",0,2.161854268879,15.4372406146539
94,1,0.001,"4","4",0,2.161854268879,15.4372406146539
95,1,0.001,"5","5",1,2.161854268879,15.4372406146539
96,1,0.001,"6","6",1,2.161854268879,15.4372406146539
97,1,0.001,"7","7",0,2.161854268879,15.4372406146539
98,1,0.001,"1","1",0,2.161854268879,15.4372406146539
99,1,0.001,"2","2",0,2.161854268879,15.4372406146539
100,1,0.001,"3","3",0,2.161854268879,15.4372406146539
101,1,0.001,"4","4",0,2.161854268879,15.4372406146539
102,1,0.001,"5","5",1,2.161854268879,15.4372406146539
103,1,0.001,"6","6",1,2.161854268879,15.4372406146539
104,1,0.001,"7","7",0,2.161854268879,15.4372406146539
105,1,0.001,"1","1",0,2.161854268879,15.4372406146539
106,1,0.001,"2","2",0,2.161854268879,15.4372406146539
107,1,0.001,"3","3",0,2.161854268879,15.4372406146539
108,1,0.001,"4","4",0,2.161854268879,15.4372406146539
109,1,0.001,"5","5",1,2.161854268879,15.4372406146539
